DataUse,Replication,Vegetation,N2O,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3
Building,R5,Corn,1.71668,10.92,10.92,13.94,157,94,0.469928347,3.36327,6.934328
Building,R2,Corn,12.2742,4.57,18.03,10.03,164,101,0.536888718,2.761317,2.137179
Building,R3,Corn,0.2085,4.57,18.03,10.03,164,101,0.529861944,2.492165,2.097285
Building,R4,Corn,15.3598,4.57,18.03,10.03,164,101,0.557864323,2.59418,1.261409
Building,R5,Corn,2.80778,4.57,18.03,10.03,164,101,0.53462425,3.099136,2.952644
Building,R2,Corn,2.28066,0.0,0.25,3.25,185,122,0.394007984,2.828381,1.093235
Building,R3,Corn,-0.00676273,0.0,0.25,3.25,185,122,0.389337145,2.741991,1.189188
Building,R4,Corn,0.0100686,0.0,0.25,3.25,185,122,0.416559911,2.593294,0.7766
Building,R5,Corn,1.34516,0.0,0.25,3.25,185,122,0.39173796,3.35917,1.481522
Building,R2,Corn,1.29803,0.0,22.35,-1.2,199,136,0.52704354,5.84332,2.565379
Building,R3,Corn,2.63287,0.0,22.35,-1.2,199,136,0.524447823,5.492582,2.583799
Building,R4,Corn,2.43347,0.0,22.35,-1.2,199,136,0.545798274,5.419696,1.968114
Building,R5,Corn,6.23332,0.0,22.35,-1.2,199,136,0.527354702,6.717372,3.222659
Building,R2,Corn,4.01107,24.89,29.21,-1.904,207,144,0.598805113,7.182932,3.098553
Building,R3,Corn,2.79817,24.89,29.21,-1.904,207,144,0.596061508,6.714079,3.087514
Building,R4,Corn,2.07326,24.89,29.21,-1.904,207,144,0.615184677,6.580834,2.411637
Building,R5,Corn,3.21936,24.89,29.21,-1.904,207,144,0.604698371,8.199537,3.842508
Building,R1,Corn,0.299293,0.762,3.81,-12.0,264,201,0.465683218,11.173077,8.592588
Building,R2,Corn,-0.273428,0.762,3.81,-12.0,264,201,0.422309129,11.184831,5.899802
Building,R3,Corn,0.35367,0.762,3.81,-12.0,264,201,0.430519427,10.483341,5.63752
Building,R4,Corn,0.300892,0.762,3.81,-12.0,264,201,0.424481702,10.2615,4.775261
Building,R5,Corn,-0.0563871,0.762,3.81,-12.0,264,201,0.43462821,12.866715,6.880277
Building,R2,Corn,-0.024189,0.0,14.984,-14.29,305,242,0.497826008,12.36788,7.748564
Building,R3,Corn,0.390199,0.0,14.984,-14.29,305,242,0.50668171,11.605147,7.359756
Building,R4,Corn,0.400996,0.0,14.984,-14.29,305,242,0.500378129,11.359995,6.300723
Building,R1,Corn,1.41647,0.0,4.826,-4.314,332,269,0.53313854,13.329636,12.748461
Building,R2,Corn,2.55053,0.0,4.826,-4.314,332,269,0.492642266,12.97663,10.036236
Building,R3,Corn,3.33888,0.0,4.826,-4.314,332,269,0.499709645,12.219637,9.443809
Building,R4,Corn,15.7168,0.0,4.826,-4.314,332,269,0.496031274,11.965347,8.254749
Building,R5,Corn,6.85225,0.0,4.826,-4.314,332,269,0.503812016,15.088778,11.467248
Building,R1,Corn,9.88229,0.0,14.482,1.51,341,278,0.581470266,13.865081,13.537302
Building,R2,Corn,13.5249,0.0,14.482,1.51,341,278,0.54694675,13.384177,10.862609
Building,R3,Corn,25.6043,0.0,14.482,1.51,341,278,0.543839411,12.775154,10.182433
Building,R4,Corn,2.6969,0.0,14.482,1.51,341,278,0.566678565,12.523854,9.011638
Building,R5,Corn,4.70692,0.0,14.482,1.51,341,278,0.552574581,15.599397,12.352376
Building,R1,Corn,2.72551,95.25,97.282,-1.195,369,306,0.670204661,14.804084,18.070403
Building,R2,Corn,1.19758,33.53,58.42,6.637,369,306,0.640419944,13.836953,16.198421
Building,R3,Corn,5.4335,33.53,58.42,6.637,369,306,0.634038573,13.185938,14.9893
Building,R4,Corn,4.69895,33.53,58.42,6.637,369,306,0.662491879,11.578357,13.311156
Building,R5,Corn,8.8038,33.53,58.42,6.637,369,306,0.643822202,16.578565,18.064344
Building,R1,Corn,22.8604,29.208,39.368,9.34,383,320,0.604213677,14.726845,21.449655
Building,R2,Corn,4.72182,29.208,39.368,9.34,383,320,0.571473355,14.121322,19.988028
Building,R3,Corn,10.2464,29.208,39.368,9.34,383,320,0.567607774,13.353456,18.653083
Building,R4,Corn,4.077,29.208,39.368,9.34,383,320,0.588045258,11.445578,16.432403
Building,R5,Corn,4.36646,29.208,39.368,9.34,383,320,0.57596254,16.542661,20.993402
Building,R1,Corn,3.50934,5.842,5.842,20.56,5,333,0.672782855,18.584995,28.088253
Building,R2,Corn,1.29048,5.842,5.842,20.56,5,333,0.664043411,18.019311,25.532224
Building,R3,Corn,3.69813,5.842,5.842,20.56,5,333,0.646953476,17.174086,24.142449
Building,R4,Corn,3.91757,5.842,5.842,20.56,5,333,0.694317952,15.263929,21.614941
Building,R5,Corn,4.89119,5.842,5.842,20.56,5,333,0.660666371,20.779755,27.451303
Building,R1,Corn,1.6071,5.842,19.05,17.27,18,346,0.52724571,12.312237,23.511471
Building,R2,Corn,1.41263,5.842,19.05,17.27,18,346,0.486972548,12.280756,20.236508
Building,R3,Corn,2.04492,5.842,19.05,17.27,18,346,0.495589323,11.331299,18.98915
Building,R4,Corn,1.85477,5.842,19.05,17.27,18,346,0.494866984,10.137695,16.775476
Building,R5,Corn,1.42917,5.842,19.05,17.27,18,346,0.500343508,14.538159,22.802915
Building,R1,Corn,106.87,0.508,124.222,22.01,32,7,0.597331371,20.67793,24.136438
Building,R2,Corn,111.726,0.508,124.222,22.01,32,7,0.539133952,58.91707,73.594377
Building,R3,Corn,18.4866,0.508,124.222,22.01,32,7,0.545985056,57.801488,68.367932
Building,R4,Corn,132.282,0.508,124.222,22.01,32,7,0.559887298,45.144005,45.687222
Building,R5,Corn,34.6657,0.508,124.222,22.01,32,7,0.546779629,62.620603,73.055581
Building,R1,Corn,36.3549,53.08,53.08,19.73,40,15,0.592174556,9.062369,10.832186
Building,R2,Corn,130.271,53.08,53.08,19.73,40,15,0.561219137,37.530604,67.457203
Building,R3,Corn,16.7653,53.08,53.08,19.73,40,15,0.562701,36.808015,64.628094
Building,R4,Corn,111.634,53.08,53.08,19.73,40,15,0.655826274,38.569972,50.88886
Building,R5,Corn,23.381,53.08,53.08,19.73,40,15,0.566530677,39.310715,70.589926
Building,R1,Corn,2.51529,3.556,17.784,16.28,53,28,0.579483194,3.492951,2.609135
Building,R2,Corn,10.8987,3.556,17.784,16.28,53,28,0.489770008,5.489158,15.307745
Building,R3,Corn,5.9545,3.556,17.784,16.28,53,28,0.497014339,5.357244,13.933845
Building,R4,Corn,8.60907,3.556,17.784,16.28,53,28,0.502967435,5.505496,10.509101
Building,R5,Corn,4.77996,3.556,17.784,16.28,53,28,0.497519976,6.06542,16.477985
Building,R1,Corn,1.28412,4.318,4.318,16.18,67,42,0.515690427,4.125768,7.412608
Building,R2,Corn,5.78607,4.318,4.318,16.18,67,42,0.361096694,6.840354,19.739485
Building,R3,Corn,1.40098,4.318,4.318,16.18,67,42,0.368891113,6.129486,17.9662
Building,R4,Corn,2.61489,4.318,4.318,16.18,67,42,0.371764653,6.539395,15.578491
Building,R5,Corn,1.16042,4.318,4.318,16.18,67,42,0.367930702,7.915066,22.131831
Building,R1,Corn,0.837766,0.0,15.494,19.62,81,56,0.649315823,6.853376,12.766863
Building,R2,Corn,6.2373,0.0,15.494,19.62,81,56,0.479644871,9.231903,36.599649
Building,R3,Corn,1.57109,0.0,15.494,19.62,81,56,0.491969508,9.056964,33.115551
Building,R4,Corn,7.94545,0.0,15.494,19.62,81,56,0.489552024,8.671653,31.030672
Building,R5,Corn,2.0901,0.0,15.494,19.62,81,56,0.489037839,10.607162,41.19014
Building,R1,Corn,1.09963,8.13,25.66,24.99,92,67,0.597776315,7.552893,19.590259
Building,R2,Corn,20.8677,8.13,25.66,24.99,92,67,0.453005105,9.611906,51.884412
Building,R3,Corn,0.639745,8.13,25.66,24.99,92,67,0.481389169,9.724392,46.823078
Building,R4,Corn,4.32361,8.13,25.66,24.99,92,67,0.454710935,7.794306,44.745982
Building,R5,Corn,1.32065,8.13,25.66,24.99,92,67,0.472598435,11.179403,57.842891
Building,R1,Corn,0.827277,6.35,20.07,8.32,112,87,0.584312605,2.880993,2.879563
Building,R2,Corn,0.459121,6.35,20.07,8.32,112,87,0.524254629,3.666351,11.11124
Building,R3,Corn,0.993112,6.35,20.07,8.32,112,87,0.51448425,3.24887,9.294963
Building,R4,Corn,0.887236,6.35,20.07,8.32,112,87,0.569622202,3.728898,6.926558
Building,R5,Corn,0.164274,6.35,20.07,8.32,112,87,0.517638605,4.124572,13.481714
Building,R1,Corn,0.908644,0.0,5.08,16.14,126,101,0.503341,2.274117,1.31926
Building,R2,Corn,2.25839,0.0,5.08,16.14,126,101,0.376231185,2.708171,2.677427
Building,R3,Corn,0.405483,0.0,5.08,16.14,126,101,0.375363524,2.417765,2.269679
Building,R4,Corn,5.5072,0.0,5.08,16.14,126,101,0.420708444,2.730017,1.850778
Building,R5,Corn,1.07801,0.0,5.08,16.14,126,101,0.374751032,3.034444,3.26036
Building,R1,Corn,0.820302,0.0,17.27,5.314,140,115,0.518848629,2.017605,1.120763
Building,R2,Corn,4.27416,0.0,17.27,5.314,140,115,0.379315444,2.022823,1.232814
Building,R3,Corn,0.734159,0.0,17.27,5.314,140,115,0.38312204,1.891965,1.150177
Building,R4,Corn,2.9702,0.0,17.27,5.314,140,115,0.401589548,1.926559,0.991023
Building,R5,Corn,0.148147,0.0,17.27,5.314,140,115,0.381483742,2.39111,1.567166
Building,R1,Corn,0.391768,0.0,0.0,6.853,154,129,0.634897685,2.136937,0.518095
Building,R2,Corn,0.635882,0.0,0.0,6.853,154,129,0.600007016,2.114384,0.446158
Building,R3,Corn,0.0712722,0.0,0.0,6.853,154,129,0.605508758,1.960326,0.395059
Building,R4,Corn,0.257171,0.0,0.0,6.853,154,129,0.591701403,1.917216,0.37007
Building,R5,Corn,0.668213,0.0,0.0,6.853,154,129,0.612818911,2.464512,0.519822
Building,R1,Corn,-0.168188,1.016,5.334,-5.209,175,150,0.482969766,3.164241,0.700808
Building,R2,Corn,2.03447,1.016,5.334,-5.209,175,150,0.435894653,3.485726,0.714585
Building,R4,Corn,-0.0388392,1.016,5.334,-5.209,175,150,0.422209968,3.105652,0.551902
Building,R5,Corn,0.948537,1.016,5.334,-5.209,175,150,0.447552944,4.059724,0.808223
Building,R1,Corn,-0.113231,18.03,18.03,-0.501,186,161,0.680648226,4.249453,1.000104
Building,R2,Corn,1.71087,18.03,18.03,-0.501,186,161,0.64257029,4.672681,1.05077
Building,R4,Corn,-0.0884959,18.03,18.03,-0.501,186,161,0.64211979,4.17962,0.839457
Building,R1,Corn,26.015,6.604,6.858,0.095,208,183,0.622119129,6.360891,1.837062
Building,R2,Corn,57.7925,6.604,6.858,0.095,208,183,0.579495589,6.947091,2.029926
Building,R3,Corn,23.9528,6.604,6.858,0.095,208,183,0.585397395,6.492405,1.857792
Building,R4,Corn,31.523,6.604,6.858,0.095,208,183,0.586717266,6.249775,1.654897
Building,R5,Corn,15.3341,6.604,6.858,0.095,208,183,0.590824339,8.103702,2.245325
Testing,R1,Corn,0.41,0.0,0.0,0.55,356,312,0.372178957,4.6275625,2.5796875
Testing,R2,Corn,0.41,0.0,0.0,0.55,356,312,0.332868188,3.952875,3.395265625
Testing,R3,Corn,0.0,0.0,0.0,0.55,356,312,0.359108807,6.613921875,2.502296875
Testing,R4,Corn,0.41,0.0,0.0,0.55,356,312,0.416230307,6.207125,3.98065625
Testing,R1,Corn,0.0,23.876,25.781,7.67,370,326,0.423921581,4.905375,3.39725
Testing,R2,Corn,1.31,23.876,25.781,7.67,370,326,0.369848757,4.699,4.6355
Testing,R3,Corn,0.81,23.876,25.781,7.67,370,326,0.415324809,7.20725,3.635375
Testing,R4,Corn,0.4,23.876,25.781,7.67,370,326,0.455040994,8.6995,5.191125
Testing,R1,Corn,0.39,1.016,6.2103,12.97,384,340,0.321677882,5.969,3.3655
Testing,R2,Corn,0.78,1.016,6.2103,12.97,384,340,0.293362779,5.228166667,4.042833333
Testing,R3,Corn,0.0,1.016,6.2103,12.97,384,340,0.31362381,7.20725,4.053416667
Testing,R4,Corn,1.27,1.016,6.2103,12.97,384,340,0.409144387,9.355666667,5.228166667
Testing,R1,Corn,1.29,0.0,39.6113,13.56,5,361,0.351036909,7.46125,5.349875
Testing,R2,Corn,3.76,0.0,39.6113,13.56,5,361,0.327441994,7.112,9.509125
Testing,R3,Corn,7.42,0.0,39.6113,13.56,5,361,0.346821549,10.398125,11.14425
Testing,R4,Corn,3.27,0.0,39.6113,13.56,5,361,0.38367814,8.79475,10.398125
Testing,R1,Corn,1.97,0.0,3.5433,22.0,20,376,0.238356655,14.75014286,25.40453571
Testing,R2,Corn,3.1,0.0,3.5433,22.0,20,376,0.244373306,5.152571429,17.43982143
Testing,R3,Corn,1.22,0.0,3.5433,22.0,20,376,0.269824198,11.12157143,26.44775
Testing,R4,Corn,0.75,0.0,3.5433,22.0,20,376,0.33478285,7.919357143,18.49210714
Testing,R1,Corn,1.21,1.397,1.397,20.36,33,389,0.265861018,15.033625,33.02
Testing,R2,Corn,1.96,1.397,1.397,20.36,33,389,0.256427528,5.318125,21.30425
Testing,R3,Corn,0.75,1.397,1.397,20.36,33,389,0.269990264,10.7315,35.78225
Testing,R4,Corn,1.59,1.397,1.397,20.36,33,389,0.347632908,6.9215,26.717625
Testing,R1,Corn,1.57,0.0,0.0,25.47,69,17,0.279233365,,
Testing,R2,Corn,6.93,0.0,0.0,25.47,69,17,0.266152927,,
Testing,R3,Corn,2.31,0.0,0.0,25.47,69,17,0.281213529,10.4775,65.16914286
Testing,R4,Corn,12.39,0.0,0.0,25.47,69,17,0.315361016,38.40842857,73.35610714
Testing,R1,Corn,2.01,0.0,26.4033,18.71,110,58,0.299556519,6.096,63.34125
Testing,R2,Corn,6.02,0.0,26.4033,18.71,110,58,0.23330621,12.5095,77.62875
Testing,R3,Corn,12.42,0.0,26.4033,18.71,110,58,0.245134096,6.604,34.750375
Testing,R4,Corn,7.55,0.0,26.4033,18.71,110,58,0.317874019,16.970375,
Testing,R1,Corn,0.38,1.6383,1.6383,17.05,124,72,0.205383884,4.79425,76.977875
Testing,R2,Corn,0.0,1.6383,1.6383,17.05,124,72,0.200844486,7.413625,68.48475
Testing,R3,Corn,2.77,1.6383,1.6383,17.05,124,72,0.18936538,6.38175,42.76725
Testing,R4,Corn,2.0,1.6383,1.6383,17.05,124,72,0.243110543,7.794625,71.580375
Testing,R1,Corn,0.39,0.0,31.0896,12.6,138,86,0.321191902,6.148916667,
Testing,R2,Corn,0.79,0.0,31.0896,12.6,138,86,0.296072265,5.11175,45.01091667
Testing,R3,Corn,1.28,0.0,31.0896,12.6,138,86,0.320602188,6.963833333,36.22675
Testing,R4,Corn,0.79,0.0,31.0896,12.6,138,86,0.378337679,5.376333333,44.28066667
Testing,R1,Corn,0.0,4.1783,4.1783,3.2,180,128,0.357061709,9.03605,
Testing,R2,Corn,0.4,4.1783,4.1783,3.2,180,128,0.328808774,4.17195,28.22575
Testing,R3,Corn,0.4,4.1783,4.1783,3.2,180,128,0.352337641,5.461,18.07845
Testing,R4,Corn,-0.4,4.1783,4.1783,3.2,180,128,0.416591808,5.5245,43.561
Testing,R1,Corn,-0.39,5.715,11.0363,7.23,194,142,0.417985076,10.2235,
Testing,R2,Corn,0.39,5.715,11.0363,7.23,194,142,0.346904017,4.09575,28.16225
Testing,R3,Corn,1.67,5.715,11.0363,7.23,194,142,0.393323081,5.17525,14.12875
Testing,R4,Corn,-0.39,5.715,11.0363,7.23,194,142,0.435350171,5.7785,45.339
Testing,R1,Corn,0.84,0.0,0.0,9.62,538,347,0.41459058,5.969,5.7785
Testing,R2,Corn,0.11,0.0,0.0,9.62,538,347,0.341427536,5.23875,4.60375
Testing,R3,Corn,0.03,0.0,0.0,9.62,538,347,0.365815217,6.69925,5.334
Testing,R4,Corn,-3.76,0.0,0.0,9.62,538,347,0.487753623,6.06425,3.048
Testing,R1,Corn,3.1,0.0,0.0,9.46,552,361,0.317039855,5.261428571,4.304392857
Testing,R2,Corn,2.59,0.0,0.0,9.46,552,361,0.292652174,5.504089286,4.633232143
Testing,R3,Corn,2.35,0.0,0.0,9.46,552,361,0.268264493,7.966982143,5.304517857
Testing,R4,Corn,2.53,0.0,0.0,9.46,552,361,0.390202899,5.975803571,2.517321429
Testing,R1,Corn,3.4,0.0,0.0,16.21,560,369,0.243876812,5.794375,3.96875
Testing,R2,Corn,2.79,0.0,0.0,16.21,560,369,0.121938406,5.9610625,4.587875
Testing,R3,Corn,2.8,0.0,0.0,16.21,560,369,0.243876812,8.9614375,5.159375
Testing,R4,Corn,-0.73,0.0,0.0,16.21,560,369,0.292652174,6.5008125,2.3098125
Testing,R1,Corn,2.48,0.0,0.635,7.33,574,383,0.292652174,6.969125,3.52425
Testing,R2,Corn,1.08,0.0,0.635,7.33,574,383,0.195101449,6.8341875,4.492625
Testing,R3,Corn,1.01,0.0,0.635,7.33,574,383,0.21948913,10.7553125,4.873625
Testing,R4,Corn,-0.22,0.0,0.635,7.33,574,383,0.317039855,7.5644375,1.9764375
Testing,R1,Corn,1.63,0.0,19.558,15.86,6,397,0.317039855,,
Testing,R2,Corn,1.15,0.0,19.558,15.86,6,397,0.317039855,,
Testing,R3,Corn,3.12,0.0,19.558,15.86,6,397,0.317039855,,
Testing,R4,Corn,3.36,0.0,19.558,15.86,6,397,0.341427536,,
Testing,R1,Corn,2.18,13.97,13.97,25.81,26,417,0.341427536,,29.77091667
Testing,R2,Corn,48.9,13.97,13.97,25.81,26,417,0.317039855,,28.92425
Testing,R3,Corn,9.59,13.97,13.97,25.81,26,417,0.317039855,,33.41158333
Testing,R4,Corn,7.69,13.97,13.97,25.81,26,417,0.41459058,13.72658333,25.42116667
Testing,R1,Corn,8.22,1.016,2.54,20.95,41,1,0.292652174,37.54543333,40.11083333
Testing,R2,Corn,-2.04,1.016,2.54,20.95,41,1,0.317039855,41.5417,32.81468333
Testing,R3,Corn,-1.01,1.016,2.54,20.95,41,1,0.317039855,14.0081,34.03388333
Testing,R4,Corn,3.02,1.016,2.54,20.95,41,1,0.365815217,,
Testing,R1,Corn,4.47,5.08,5.08,25.03,62,22,0.146326087,,32.21355
Testing,R2,Corn,2.55,5.08,5.08,25.03,62,22,0.170713768,,42.3418
Testing,R3,Corn,4.24,5.08,5.08,25.03,62,22,0.146326087,,39.582725
Testing,R4,Corn,5.44,5.08,5.08,25.03,62,22,0.21948913,,
Testing,R1,Corn,8.81,13.1953,29.7053,18.37,77,37,0.365815217,28.24040385,42.65734615
Testing,R2,Corn,5.07,13.1953,29.7053,18.37,77,37,0.341427536,32.10169231,19.35284615
Testing,R3,Corn,35.81,13.1953,29.7053,18.37,77,37,0.341427536,53.80159615,26.40378846
Testing,R4,Corn,37.2,13.1953,29.7053,18.37,77,37,0.487753623,22.15417308,19.81444231
Testing,R1,Corn,1.05,0.0,5.1943,19.35,105,65,0.097550725,14.77645,24.0919
Testing,R2,Corn,0.18,0.0,5.1943,19.35,105,65,0.146326087,41.91,23.114
Testing,R3,Corn,2.11,0.0,5.1943,19.35,105,65,0.073163043,17.02435,26.18105
Testing,R4,Corn,1.27,0.0,5.1943,19.35,105,65,0.195101449,7.53745,2.97815
Testing,R1,Corn,0.53,0.0,0.0,22.16,118,78,0.048775362,,40.8305
Testing,R2,Corn,0.04,0.0,0.0,22.16,118,78,0.048775362,,23.4315
Testing,R3,Corn,0.32,0.0,0.0,22.16,118,78,0.024387681,17.414875,23.320375
Testing,R4,Corn,0.43,0.0,0.0,22.16,118,78,0.097550725,27.924125,15.033625
Testing,R1,Corn,1.12,0.381,24.6253,20.84,132,92,0.21948913,27.098625,
Testing,R2,Corn,0.82,0.381,24.6253,20.84,132,92,0.243876812,16.22425,16.129
Testing,R3,Corn,1.96,0.381,24.6253,20.84,132,92,0.21948913,13.462,16.621125
Testing,R4,Corn,0.98,0.381,24.6253,20.84,132,92,0.341427536,27.606625,20.66925
Testing,R1,Corn,2.53,0.0,0.0,11.62,160,120,0.292652174,4.0878125,30.8689375
Testing,R2,Corn,0.27,0.0,0.0,11.62,160,120,0.268264493,3.46075,18.367375
Testing,R3,Corn,0.35,0.0,0.0,11.62,160,120,0.268264493,4.873625,16.398875
Testing,R4,Corn,0.13,0.0,0.0,11.62,160,120,0.317039855,4.1989375,12.827
Testing,R1,Corn,0.57,18.796,25.273,12.69,200,160,0.463365942,5.61975,24.384
Testing,R2,Corn,2.19,18.796,25.273,12.69,200,160,0.463365942,5.6515,21.87575
Testing,R3,Corn,1.22,18.796,25.273,12.69,200,160,0.438978261,5.68325,26.00325
Testing,R4,Corn,0.13,18.796,25.273,12.69,200,160,0.560916667,5.207,14.1605
Testing,R1,Corn,0.1,0.0,9.271,9.08,375,350,0.390202899,5.150555556,5.886685185
Testing,R2,Corn,-0.2,0.0,9.271,9.08,375,350,0.317039855,4.312316358,6.067973765
Testing,R3,Corn,0.59,0.0,9.271,9.08,375,350,0.390202899,6.488171296,8.081942901
Testing,R4,Corn,0.1,0.0,9.271,9.08,375,350,0.463365942,6.655348765,8.612873457
Testing,R1,Corn,0.19,0.0,0.0,18.51,390,365,0.317039855,6.174316667,5.103283333
Testing,R2,Corn,0.28,0.0,0.0,18.51,390,365,0.292652174,4.709583333,5.458883333
Testing,R3,Corn,0.57,0.0,0.0,18.51,390,365,0.317039855,7.203016667,6.8834
Testing,R4,Corn,-0.09,0.0,0.0,18.51,390,365,0.365815217,7.1755,8.27405
Testing,R1,Corn,1.07,0.0,6.477,12.12,7,392,0.243876812,27.90942593,58.72691667
Testing,R2,Corn,1.85,0.0,6.477,12.12,7,392,0.268264493,24.69444444,42.56734259
Testing,R3,Corn,0.49,0.0,6.477,12.12,7,392,0.243876812,31.16438889,67.57105556
Testing,R4,Corn,0.0,0.0,6.477,12.12,7,392,0.365815217,36.61127778,76.05183333
Testing,R1,Corn,1.42,0.0,0.0,17.59,21,406,0.365815217,31.21025,43.78325
Testing,R2,Corn,3.02,0.0,0.0,17.59,21,406,0.292652174,22.463125,33.5915
Testing,R3,Corn,0.0,0.0,0.0,17.59,21,406,0.365815217,27.701875,49.4665
Testing,R4,Corn,1.7,0.0,0.0,17.59,21,406,0.438978261,37.322125,58.07075
Testing,R1,Corn,2.49,2.794,27.94,15.36,35,420,0.365815217,24.54275,12.954
Testing,R2,Corn,2.01,2.794,27.94,15.36,35,420,0.292652174,17.49425,10.4775
Testing,R3,Corn,4.22,2.794,27.94,15.36,35,420,0.365815217,24.03475,12.73175
Testing,R4,Corn,0.38,2.794,27.94,15.36,35,420,0.438978261,29.575125,22.844125
Testing,R1,Corn,12.48,1.52,84.07,23.38,56,19,0.317039855,18.66322727,11.06343182
Testing,R2,Corn,17.85,1.52,84.07,23.38,56,19,0.268264493,20.34886364,13.57456818
Testing,R3,Corn,7.4,1.52,84.07,23.38,56,19,0.341427536,34.56997727,30.13075
Testing,R4,Corn,37.36,1.52,84.07,23.38,56,19,0.41459058,30.25197727,19.68788636
Testing,R1,Corn,21.17,0.25,32.25,20.32,71,34,0.292652174,15.52575,9.731375
Testing,R2,Corn,5.58,0.25,32.25,20.32,71,34,0.292652174,14.605,11.731625
Testing,R3,Corn,7.56,0.25,32.25,20.32,71,34,0.341427536,29.098875,26.273125
Testing,R4,Corn,35.44,0.25,32.25,20.32,71,34,0.390202899,20.335875,11.52525
Testing,R1,Corn,1.54,0.0,0.0,19.07,99,62,0.048775362,7.926916667,7.140222222
Testing,R2,Corn,1.06,0.0,0.0,19.07,99,62,0.024387681,16.62641667,13.7795
Testing,R3,Corn,1.54,0.0,0.0,19.07,99,62,0.048775362,12.45658333,13.37027778
Testing,R4,Corn,1.44,0.0,0.0,19.07,99,62,0.121938406,7.101416667,7.821083333
Testing,R1,Corn,0.47,0.0,1.02,17.38,114,77,0.154859457,7.1755,5.0927
Testing,R2,Corn,0.19,0.0,1.02,17.38,114,77,0.268264493,11.85545,9.89965
Testing,R1,Corn,10.09,85.6,260.09,14.48,126,89,0.438978261,7.003142857,5.447392857
Testing,R2,Corn,6.21,85.6,260.09,14.48,126,89,0.390202899,5.42925,5.855607143
Testing,R3,Corn,11.45,85.6,260.09,14.48,126,89,0.41459058,7.515678571,9.656535714
Testing,R4,Corn,23.0,85.6,260.09,14.48,126,89,0.463365942,7.261678571,6.395357143
Testing,R1,Corn,-0.1,3.56,7.62,0.93,182,145,0.390202899,7.450666667,4.931833333
Testing,R3,Corn,2.39,3.56,7.62,0.93,182,145,0.41459058,4.318,5.17525
Testing,R4,Corn,2.0,3.56,7.62,0.93,182,145,0.487753623,6.752166667,5.090583333
Testing,R1,Corn,0.81,0.0,6.35,1.09,344,335,0.365815217,3.186697368,5.121776316
Testing,R2,Corn,0.3,0.0,6.35,1.09,344,335,0.341427536,1.915026316,3.886868421
Testing,R3,Corn,-0.3,0.0,6.35,1.09,344,335,0.390202899,4.079039474,7.033460526
Testing,R4,Corn,0.71,0.0,6.35,1.09,344,335,0.463365942,3.434013158,6.971631579
Testing,R1,Corn,0.1,0.0,20.32,8.38,359,350,0.365815217,3.655785714,6.833053571
Testing,R2,Corn,0.48,0.0,20.32,8.38,359,350,0.341427536,2.367642857,5.352142857
Testing,R3,Corn,0.58,0.0,20.32,8.38,359,350,0.390202899,5.172982143,7.204982143
Testing,R4,Corn,1.94,0.0,20.32,8.38,359,350,0.463365942,3.415392857,11.29619643
Testing,R1,Corn,0.68,22.35,44.19,6.3,373,364,0.438978261,4.0560625,5.652633929
Testing,R2,Corn,0.59,22.35,44.19,6.3,373,364,0.438978261,2.832553571,5.268232143
Testing,R3,Corn,0.39,22.35,44.19,6.3,373,364,0.438978261,4.570866071,5.949723214
Testing,R4,Corn,3.62,22.35,44.19,6.3,373,364,0.536528986,3.624035714,4.554991071
Testing,R1,Corn,1.6,4.32,4.83,21.19,388,379,0.317039855,11.795125,13.59580357
Testing,R2,Corn,2.07,4.32,4.83,21.19,388,379,0.317039855,7.152821429,10.33689286
Testing,R3,Corn,4.42,4.32,4.83,21.19,388,379,0.365815217,10.91519643,9.028339286
Testing,R4,Corn,6.29,4.32,4.83,21.19,388,379,0.41459058,10.15546429,5.898696429
Testing,R1,Corn,2.05,0.0,89.58,21.58,26,398,0.390202899,20.20165909,17.08582955
Testing,R2,Corn,0.84,0.0,89.58,21.58,26,398,0.317039855,18.748375,13.61209091
Testing,R3,Corn,4.47,0.0,89.58,21.58,26,398,0.365815217,18.84651136,11.17167045
Testing,R4,Corn,1.3,0.0,89.58,21.58,26,398,0.41459058,20.44555682,7.924511364
Testing,R1,Corn,8.93,0.0,6.85,19.05,54,14,0.317039855,46.482,43.75785
Testing,R2,Corn,2.02,0.0,6.85,19.05,54,14,0.292652174,,
Testing,R3,Corn,12.29,0.0,6.85,19.05,54,14,0.341427536,,
Testing,R4,Corn,6.82,0.0,6.85,19.05,54,14,0.365815217,,
Testing,R1,Corn,9.15,0.0,58.9,19.78,69,29,0.317039855,22.39840385,27.68355769
Testing,R2,Corn,3.34,0.0,58.9,19.78,69,29,0.292652174,,
Testing,R3,Corn,6.58,0.0,58.9,19.78,69,29,0.268264493,,34.56598077
Testing,R4,Corn,2.1,0.0,58.9,19.78,69,29,0.317039855,,
Testing,R1,Corn,87.66,33.78,37.84,25.4,83,43,0.390202899,18.56921429,38.48402381
Testing,R2,Corn,36.48,33.78,37.84,25.4,83,43,0.365815217,39.56957143,25.6207381
Testing,R3,Corn,39.81,33.78,37.84,25.4,83,43,0.41459058,57.39795238,57.42365476
Testing,R4,Corn,18.57,33.78,37.84,25.4,83,43,0.463365942,35.179,42.01885714
Testing,R1,Corn,9.69,0.0,29.96,20.26,105,65,0.317039855,12.94795238,26.86453175
